Run,Tag,Group
SRR5949135,0,SRR5949135
SRR5949136,1,SRR5949136
SRR5949137,1,SRR5949137
SRR5949138,0,SRR5949138
SRR5949139,1,SRR5949139
SRR5949140,1,SRR5949140
SRR5949141,1,SRR5949141
SRR5949142,0,SRR5949142
SRR5949143,1,SRR5949143
SRR5949144,0,SRR5949144
SRR5949145,0,SRR5949145
SRR5949146,1,SRR5949146
SRR5949147,1,SRR5949147
SRR5949148,1,SRR5949148
SRR5949149,1,SRR5949149
SRR5949150,1,SRR5949150
SRR5949151,1,SRR5949151
SRR5949152,1,SRR5949152
SRR5949153,1,SRR5949153
SRR5949154,1,SRR5949154
SRR5949155,1,SRR5949155
SRR5949156,0,SRR5949156
SRR5949157,0,SRR5949157
SRR5949158,1,SRR5949158
SRR5949159,1,SRR5949159
SRR5949160,1,SRR5949160
SRR5949161,0,SRR5949161
SRR5949162,0,SRR5949162
SRR5949163,1,SRR5949163
SRR5949164,1,SRR5949164
SRR5949165,1,SRR5949165
SRR5949166,0,SRR5949166
SRR5949167,1,SRR5949167
SRR5949168,0,SRR5949168
SRR5949169,1,SRR5949169
SRR5949170,1,SRR5949170
SRR5949171,1,SRR5949171
SRR5949172,0,SRR5949172
SRR5949173,1,SRR5949173
SRR5949174,1,SRR5949174
SRR5949175,1,SRR5949175
SRR5949176,1,SRR5949176
SRR5949177,1,SRR5949177
SRR5949178,1,SRR5949178
SRR5949179,1,SRR5949179
SRR5949180,0,SRR5949180
SRR5949181,1,SRR5949181
SRR5949182,1,SRR5949182
SRR5949183,0,SRR5949183
SRR5949184,1,SRR5949184
SRR5949185,1,SRR5949185
SRR5949186,1,SRR5949186
SRR5949187,0,SRR5949187
SRR5949188,1,SRR5949188
SRR5949189,0,SRR5949189
SRR5949190,0,SRR5949190
SRR5949191,1,SRR5949191
SRR5949192,1,SRR5949192
SRR5949193,0,SRR5949193
SRR5949194,1,SRR5949194
SRR5949195,0,SRR5949195
SRR5949196,1,SRR5949196
SRR5949197,1,SRR5949197
SRR5949198,1,SRR5949198
SRR5949199,0,SRR5949199
SRR5949200,1,SRR5949200
SRR5949201,1,SRR5949201
SRR5949202,0,SRR5949202
SRR5949203,1,SRR5949203
SRR5949204,1,SRR5949204
SRR5949205,1,SRR5949205
SRR5949206,1,SRR5949206
SRR5949207,1,SRR5949207
SRR5949208,1,SRR5949208
SRR5949209,1,SRR5949209
SRR5949210,1,SRR5949210
SRR5949211,1,SRR5949211
SRR5949212,0,SRR5949212
SRR5949213,0,SRR5949213
SRR5949214,1,SRR5949214
SRR5949215,1,SRR5949215
SRR5949216,1,SRR5949216
SRR5949217,0,SRR5949217
SRR5949218,0,SRR5949218
SRR5949219,1,SRR5949219
SRR5949220,1,SRR5949220
SRR5949221,1,SRR5949221
SRR5949222,1,SRR5949222
SRR5949223,1,SRR5949223
SRR5949224,1,SRR5949224
SRR5949225,0,SRR5949225
SRR5949226,1,SRR5949226
SRR5949227,1,SRR5949227
SRR5949228,0,SRR5949228
SRR5949229,1,SRR5949229
SRR5949230,1,SRR5949230
SRR5949231,1,SRR5949231
SRR5949232,0,SRR5949232
SRR5949233,1,SRR5949233
SRR5949234,1,SRR5949234
SRR5949235,1,SRR5949235
SRR5949236,1,SRR5949236
SRR5949237,0,SRR5949237
SRR5949238,1,SRR5949238
SRR5949239,1,SRR5949239
SRR5949240,0,SRR5949240
SRR5949241,0,SRR5949241
SRR5949242,1,SRR5949242
SRR5949243,1,SRR5949243
SRR5949244,0,SRR5949244
SRR5949245,0,SRR5949245
SRR5949246,0,SRR5949246
SRR5949247,1,SRR5949247
SRR5949248,1,SRR5949248
SRR5949249,0,SRR5949249
SRR5949250,0,SRR5949250
SRR5949251,0,SRR5949251
SRR5949252,0,SRR5949252
SRR5949253,1,SRR5949253
SRR5949254,1,SRR5949254
SRR5949255,1,SRR5949255
SRR5949256,1,SRR5949256
SRR5949257,0,SRR5949257
SRR5949258,1,SRR5949258
SRR5949259,1,SRR5949259
SRR5949260,0,SRR5949260
SRR5949261,1,SRR5949261
SRR5949262,1,SRR5949262
SRR5949263,1,SRR5949263
SRR5949264,1,SRR5949264
SRR5949265,1,SRR5949265
SRR5949266,1,SRR5949266
SRR5949267,1,SRR5949267
SRR5949268,1,SRR5949268
SRR5949269,1,SRR5949269
SRR5949270,0,SRR5949270
SRR5949271,1,SRR5949271
SRR5949272,1,SRR5949272
SRR5949273,0,SRR5949273
SRR5949274,0,SRR5949274
SRR5949275,1,SRR5949275
SRR5949276,0,SRR5949276
SRR5949277,1,SRR5949277
SRR5949278,0,SRR5949278
SRR5949279,1,SRR5949279
SRR5949280,1,SRR5949280
SRR5949281,0,SRR5949281
SRR5949282,1,SRR5949282
SRR5949283,1,SRR5949283
SRR5949284,1,SRR5949284
SRR5949285,1,SRR5949285
SRR5949286,0,SRR5949286
SRR5949287,1,SRR5949287
SRR5949288,1,SRR5949288
SRR5949289,0,SRR5949289
SRR5949290,1,SRR5949290
SRR5949291,1,SRR5949291
SRR5949292,1,SRR5949292
SRR5949293,0,SRR5949293
SRR5949294,1,SRR5949294
SRR5949295,1,SRR5949295
SRR5949296,1,SRR5949296
SRR5949297,1,SRR5949297
SRR5949298,1,SRR5949298
SRR5949299,1,SRR5949299
SRR5949300,1,SRR5949300
SRR5949301,1,SRR5949301
SRR5949302,1,SRR5949302
SRR5949303,1,SRR5949303
SRR5949304,1,SRR5949304
SRR5949305,1,SRR5949305
SRR5949306,0,SRR5949306
SRR5949307,0,SRR5949307
SRR5949308,0,SRR5949308
SRR5949309,1,SRR5949309
SRR5949310,1,SRR5949310
SRR5949311,1,SRR5949311
SRR5949312,1,SRR5949312
SRR5949313,1,SRR5949313
SRR5949314,1,SRR5949314
SRR5949315,1,SRR5949315
SRR5949316,1,SRR5949316
SRR5949317,1,SRR5949317
SRR5949318,1,SRR5949318
SRR5949319,1,SRR5949319
SRR5949320,1,SRR5949320
SRR5949321,1,SRR5949321
SRR5949322,1,SRR5949322
SRR5949323,1,SRR5949323
SRR5949324,1,SRR5949324
SRR5949325,1,SRR5949325
SRR5949327,1,SRR5949327
SRR5949328,1,SRR5949328
SRR5949329,0,SRR5949329
SRR5949330,1,SRR5949330
SRR5949331,0,SRR5949331
SRR5949332,1,SRR5949332
SRR5949333,0,SRR5949333
SRR5949334,1,SRR5949334
SRR5949335,0,SRR5949335
SRR5949336,1,SRR5949336
SRR5949337,0,SRR5949337
SRR5949338,1,SRR5949338
SRR5949339,0,SRR5949339
SRR5949340,1,SRR5949340
SRR5949341,1,SRR5949341
SRR5949342,1,SRR5949342
SRR5949343,0,SRR5949343
SRR5949344,1,SRR5949344
SRR5949345,0,SRR5949345
SRR5949346,1,SRR5949346
SRR5949347,1,SRR5949347
SRR5949348,1,SRR5949348
SRR5949349,1,SRR5949349
SRR5949350,1,SRR5949350
SRR5949351,1,SRR5949351
SRR5949352,1,SRR5949352
SRR5949353,0,SRR5949353
SRR5949354,1,SRR5949354
SRR5949355,1,SRR5949355
SRR5949356,1,SRR5949356
SRR5949357,0,SRR5949357
SRR5949358,0,SRR5949358
SRR5949359,1,SRR5949359
SRR5949360,0,SRR5949360
SRR5949361,1,SRR5949361
SRR5949362,1,SRR5949362
SRR5949363,1,SRR5949363
SRR5949364,1,SRR5949364
SRR5949365,0,SRR5949365
SRR5949366,1,SRR5949366
SRR5949367,1,SRR5949367
SRR5949368,1,SRR5949368
SRR5949369,1,SRR5949369
SRR5949370,1,SRR5949370
SRR5949371,1,SRR5949371
SRR5949372,1,SRR5949372
SRR5949373,0,SRR5949373
SRR5949374,1,SRR5949374
SRR5949375,1,SRR5949375
SRR5949376,1,SRR5949376
SRR5949377,1,SRR5949377
SRR5949378,1,SRR5949378
SRR5949379,0,SRR5949379
SRR5949380,1,SRR5949380
SRR5949381,1,SRR5949381
SRR5949382,0,SRR5949382
SRR5949383,1,SRR5949383
SRR5949384,1,SRR5949384
SRR5949385,1,SRR5949385
SRR5949386,1,SRR5949386
SRR5949387,1,SRR5949387
SRR5949388,1,SRR5949388
SRR5949389,0,SRR5949389
SRR5949390,1,SRR5949390
SRR5949391,1,SRR5949391
SRR5949392,1,SRR5949392
SRR5949393,1,SRR5949393
SRR5949394,1,SRR5949394
SRR5949395,1,SRR5949395
SRR5949396,1,SRR5949396
SRR5949397,1,SRR5949397
SRR5949398,1,SRR5949398
SRR5949399,1,SRR5949399
SRR5949400,1,SRR5949400
SRR5949401,1,SRR5949401
SRR5949402,1,SRR5949402
SRR5949403,1,SRR5949403
SRR5949404,1,SRR5949404
SRR5949405,1,SRR5949405
SRR5949406,1,SRR5949406
SRR5949407,1,SRR5949407
SRR5949408,0,SRR5949408
SRR5949409,0,SRR5949409
SRR5949410,1,SRR5949410
SRR5949411,1,SRR5949411
SRR5949412,1,SRR5949412
SRR5949413,1,SRR5949413
SRR5949414,1,SRR5949414
SRR5949415,0,SRR5949415
SRR5949416,1,SRR5949416
SRR5949417,1,SRR5949417
SRR5949418,0,SRR5949418
SRR5949419,0,SRR5949419
SRR5949420,0,SRR5949420
SRR5949421,1,SRR5949421
SRR5949422,1,SRR5949422
SRR5949423,1,SRR5949423
SRR5949424,1,SRR5949424
SRR5949425,1,SRR5949425
SRR5949426,0,SRR5949426
SRR5949427,0,SRR5949427
SRR5949428,0,SRR5949428
SRR5949429,1,SRR5949429
SRR5949430,0,SRR5949430
SRR5949431,1,SRR5949431
SRR5949432,1,SRR5949432
SRR5949433,1,SRR5949433
SRR5949434,1,SRR5949434
SRR5949435,1,SRR5949435
SRR5949436,0,SRR5949436
SRR5949437,1,SRR5949437
SRR5949438,1,SRR5949438
SRR5949439,1,SRR5949439
SRR5949440,1,SRR5949440
SRR5949441,1,SRR5949441
SRR5949442,1,SRR5949442
SRR5949443,0,SRR5949443
SRR5949444,1,SRR5949444
SRR5949445,1,SRR5949445
SRR5949446,1,SRR5949446
SRR5949447,1,SRR5949447
SRR5949448,0,SRR5949448
SRR5949449,1,SRR5949449
SRR5949450,1,SRR5949450
SRR5949451,0,SRR5949451
SRR5949452,0,SRR5949452
SRR5949453,1,SRR5949453
SRR5949454,1,SRR5949454
SRR5949455,1,SRR5949455
SRR5949456,1,SRR5949456
SRR5949457,1,SRR5949457
SRR5949458,1,SRR5949458
SRR5949459,0,SRR5949459
SRR5949460,1,SRR5949460
SRR5949461,1,SRR5949461
SRR5949462,0,SRR5949462
SRR5949463,1,SRR5949463
SRR5949464,1,SRR5949464
SRR5949465,1,SRR5949465
SRR5949466,1,SRR5949466
SRR5949467,1,SRR5949467
SRR5949468,1,SRR5949468
SRR5949469,1,SRR5949469
SRR5949470,1,SRR5949470
SRR5949471,1,SRR5949471
SRR5949472,1,SRR5949472
SRR5949473,1,SRR5949473
SRR5949474,1,SRR5949474
SRR5949475,1,SRR5949475
SRR5949476,1,SRR5949476
SRR5949477,1,SRR5949477
SRR5949478,0,SRR5949478
SRR5949479,1,SRR5949479
SRR5949480,1,SRR5949480
SRR5949481,0,SRR5949481
SRR5949482,0,SRR5949482
SRR5949483,1,SRR5949483
SRR5949484,1,SRR5949484
SRR5949485,1,SRR5949485
SRR5949486,1,SRR5949486
SRR5949487,1,SRR5949487
SRR5949488,1,SRR5949488
SRR5949489,0,SRR5949489
SRR5949490,1,SRR5949490
SRR5949491,1,SRR5949491
SRR5949492,0,SRR5949492
SRR5949493,0,SRR5949493
SRR5949494,1,SRR5949494
SRR5949496,1,SRR5949496
SRR5949497,1,SRR5949497
SRR5949498,0,SRR5949498
SRR5949499,1,SRR5949499
SRR5949500,0,SRR5949500
SRR5949501,1,SRR5949501
SRR5949502,1,SRR5949502
SRR5949503,0,SRR5949503
SRR5949504,1,SRR5949504
SRR5949505,1,SRR5949505
SRR5949506,0,SRR5949506
SRR5949507,1,SRR5949507
SRR5949508,0,SRR5949508
SRR5949509,1,SRR5949509
SRR5949510,1,SRR5949510
SRR5949511,1,SRR5949511
SRR5949512,0,SRR5949512
SRR5949513,1,SRR5949513
SRR5949514,1,SRR5949514
SRR5949515,1,SRR5949515
SRR5949516,1,SRR5949516
SRR5949517,1,SRR5949517
SRR5949518,1,SRR5949518
SRR5949519,1,SRR5949519
SRR5949520,1,SRR5949520
SRR5949521,0,SRR5949521
SRR5949522,1,SRR5949522
SRR5949523,1,SRR5949523
SRR5949524,1,SRR5949524
SRR5949525,1,SRR5949525
SRR5949526,1,SRR5949526
SRR5949527,0,SRR5949527
SRR5949528,1,SRR5949528
SRR5949529,1,SRR5949529
SRR5949530,1,SRR5949530
SRR5949531,1,SRR5949531
SRR5949532,1,SRR5949532
SRR5949533,0,SRR5949533
SRR5949534,1,SRR5949534
SRR5949535,1,SRR5949535
SRR5949536,1,SRR5949536
SRR5949537,1,SRR5949537
SRR5949538,0,SRR5949538
SRR5949539,0,SRR5949539
SRR5949540,1,SRR5949540
SRR5949541,1,SRR5949541
SRR5949542,1,SRR5949542
SRR5949543,1,SRR5949543
SRR5949544,1,SRR5949544
SRR5949545,1,SRR5949545
SRR5949546,0,SRR5949546
SRR5949547,1,SRR5949547
SRR5949548,1,SRR5949548
SRR5949549,0,SRR5949549
SRR5949550,1,SRR5949550
SRR5949551,1,SRR5949551
SRR5949552,1,SRR5949552
SRR5949553,1,SRR5949553
SRR5949554,1,SRR5949554
SRR5949555,1,SRR5949555
SRR5949556,1,SRR5949556
SRR5949557,0,SRR5949557
SRR5949558,1,SRR5949558
SRR5949559,0,SRR5949559
SRR5949560,0,SRR5949560
SRR5949561,1,SRR5949561
SRR5949562,1,SRR5949562
SRR5949563,1,SRR5949563
SRR5949564,1,SRR5949564
SRR5949565,1,SRR5949565
SRR5949566,0,SRR5949566
SRR5949567,1,SRR5949567
SRR5949568,1,SRR5949568
SRR5949569,0,SRR5949569
SRR5949570,1,SRR5949570
SRR5949571,1,SRR5949571
SRR5949572,1,SRR5949572
SRR5949573,1,SRR5949573
SRR5949574,1,SRR5949574
SRR5949575,0,SRR5949575
SRR5949576,1,SRR5949576
SRR5949577,1,SRR5949577
SRR5949578,1,SRR5949578
SRR5949579,0,SRR5949579
SRR5949580,1,SRR5949580
SRR5949581,1,SRR5949581
SRR5949582,1,SRR5949582
SRR5949583,1,SRR5949583
SRR5949584,1,SRR5949584
SRR5949585,0,SRR5949585
SRR5949586,1,SRR5949586
SRR5949587,1,SRR5949587
SRR5949588,1,SRR5949588
SRR5949589,1,SRR5949589
SRR5949590,1,SRR5949590
SRR5949591,1,SRR5949591
SRR5949592,1,SRR5949592
SRR5949593,1,SRR5949593
SRR5949594,0,SRR5949594
SRR5949595,1,SRR5949595
SRR5949596,0,SRR5949596
SRR5949597,1,SRR5949597
SRR5949598,1,SRR5949598
SRR5949599,1,SRR5949599
SRR5949600,1,SRR5949600
SRR5949601,1,SRR5949601
SRR5949602,1,SRR5949602
SRR5949603,0,SRR5949603
SRR5949604,1,SRR5949604
SRR5949605,1,SRR5949605
SRR5949606,0,SRR5949606
SRR5949607,1,SRR5949607
SRR5949608,1,SRR5949608
SRR5950246,1,SRR5950246
SRR5950247,1,SRR5950247
SRR5950248,0,SRR5950248
SRR5950249,1,SRR5950249
SRR5950250,1,SRR5950250
SRR5950251,1,SRR5950251
SRR5950252,1,SRR5950252
SRR5950253,0,SRR5950253
SRR5950254,1,SRR5950254
SRR5950255,1,SRR5950255
SRR5950256,1,SRR5950256
SRR5950257,1,SRR5950257
SRR5950258,1,SRR5950258
SRR5950259,1,SRR5950259
SRR5950260,1,SRR5950260
SRR5950261,1,SRR5950261
SRR5950262,1,SRR5950262
SRR5950263,1,SRR5950263
SRR5950264,1,SRR5950264
SRR5950265,1,SRR5950265
SRR5950266,1,SRR5950266
SRR5950267,1,SRR5950267
SRR5950268,1,SRR5950268
SRR5950269,1,SRR5950269
SRR5950270,0,SRR5950270
SRR5950271,1,SRR5950271
SRR5950272,1,SRR5950272
SRR5950273,0,SRR5950273
SRR5950274,1,SRR5950274
SRR5950275,0,SRR5950275
SRR5950276,1,SRR5950276
SRR5950277,1,SRR5950277
SRR5950278,1,SRR5950278
SRR5950279,0,SRR5950279
SRR5950280,0,SRR5950280
SRR5950281,1,SRR5950281
SRR5950282,1,SRR5950282
SRR5950283,1,SRR5950283
SRR5950284,1,SRR5950284
SRR5950285,1,SRR5950285
SRR5950286,1,SRR5950286
SRR5950287,1,SRR5950287
SRR5950288,1,SRR5950288
SRR5950289,1,SRR5950289
SRR5950290,1,SRR5950290
SRR5950291,1,SRR5950291
SRR5950292,1,SRR5950292
SRR5950293,1,SRR5950293
SRR5950294,0,SRR5950294
SRR5950295,1,SRR5950295
SRR5950296,1,SRR5950296
SRR5950297,1,SRR5950297
SRR5950298,1,SRR5950298
SRR5950299,1,SRR5950299
SRR5950300,0,SRR5950300
SRR5950301,0,SRR5950301
SRR5950302,0,SRR5950302
SRR5950303,0,SRR5950303
SRR5950304,0,SRR5950304
SRR5950305,1,SRR5950305
SRR5950306,1,SRR5950306
SRR5950307,1,SRR5950307
SRR5950308,0,SRR5950308
SRR5950309,1,SRR5950309
SRR5950310,1,SRR5950310
SRR5950311,0,SRR5950311
SRR5950312,1,SRR5950312
SRR5950313,0,SRR5950313
SRR5950314,0,SRR5950314
SRR5950315,0,SRR5950315
SRR5950316,1,SRR5950316
SRR5950317,1,SRR5950317
SRR5950318,1,SRR5950318
SRR5950319,1,SRR5950319
SRR5950320,1,SRR5950320
SRR5950321,1,SRR5950321
SRR5950322,0,SRR5950322
SRR5950323,1,SRR5950323
SRR5950324,1,SRR5950324
SRR5950325,1,SRR5950325
SRR5950326,0,SRR5950326
SRR5950327,1,SRR5950327
SRR5950328,1,SRR5950328
SRR5950329,0,SRR5950329
SRR5950330,0,SRR5950330
SRR5950331,1,SRR5950331
SRR5950332,1,SRR5950332
SRR5950333,1,SRR5950333
SRR5950334,1,SRR5950334
SRR5950335,0,SRR5950335
SRR5950336,1,SRR5950336
SRR5950337,1,SRR5950337
SRR5950338,1,SRR5950338
SRR5950339,1,SRR5950339
SRR5950340,1,SRR5950340
SRR5950341,1,SRR5950341
SRR5950342,1,SRR5950342
SRR5950343,1,SRR5950343
SRR5950344,1,SRR5950344
SRR5950345,0,SRR5950345
SRR5950346,0,SRR5950346
SRR5950347,1,SRR5950347
SRR5950348,0,SRR5950348
SRR5950349,0,SRR5950349
SRR5950350,1,SRR5950350
SRR5950351,1,SRR5950351
SRR5950352,0,SRR5950352
SRR5950353,1,SRR5950353
SRR5950354,1,SRR5950354
SRR5950355,1,SRR5950355
SRR5950356,1,SRR5950356
SRR5950357,1,SRR5950357
SRR5950358,1,SRR5950358
SRR5950359,0,SRR5950359
SRR5950360,0,SRR5950360
SRR5950361,1,SRR5950361
SRR5950362,0,SRR5950362
SRR5950363,1,SRR5950363
SRR5950364,0,SRR5950364
SRR5950365,1,SRR5950365
SRR5950366,1,SRR5950366
SRR5950367,1,SRR5950367
SRR5950368,1,SRR5950368
SRR5950369,0,SRR5950369
SRR5950370,0,SRR5950370
SRR5950371,0,SRR5950371
SRR5950372,1,SRR5950372
SRR5950373,1,SRR5950373
SRR5950374,1,SRR5950374
SRR5950375,1,SRR5950375
SRR5950376,1,SRR5950376
SRR5950377,1,SRR5950377
SRR5950378,0,SRR5950378
SRR5950379,1,SRR5950379
SRR5950380,1,SRR5950380
SRR5950381,0,SRR5950381
SRR5950382,1,SRR5950382
SRR5950383,1,SRR5950383
SRR5950384,0,SRR5950384
SRR5950385,0,SRR5950385
SRR5950386,1,SRR5950386
SRR5950387,1,SRR5950387
SRR5950388,1,SRR5950388
SRR5950389,1,SRR5950389
SRR5950390,0,SRR5950390
SRR5950391,1,SRR5950391
SRR5950392,1,SRR5950392
SRR5950393,1,SRR5950393
SRR5950394,0,SRR5950394
SRR5950395,1,SRR5950395
SRR5950396,1,SRR5950396
SRR5950397,1,SRR5950397
SRR5950398,0,SRR5950398
SRR5950399,1,SRR5950399
SRR5950400,1,SRR5950400
SRR5950401,1,SRR5950401
SRR5950402,1,SRR5950402
SRR5950403,0,SRR5950403
SRR5950404,1,SRR5950404
SRR5950405,1,SRR5950405
SRR5950406,1,SRR5950406
SRR5950407,0,SRR5950407
SRR5950408,1,SRR5950408
SRR5950409,1,SRR5950409
SRR5950410,0,SRR5950410
SRR5950411,1,SRR5950411
SRR5950412,0,SRR5950412
SRR5950413,1,SRR5950413
SRR5950414,1,SRR5950414
SRR5950415,1,SRR5950415
SRR5950416,1,SRR5950416
SRR5950417,1,SRR5950417
SRR5950418,1,SRR5950418
SRR5950419,0,SRR5950419
SRR5950420,0,SRR5950420
SRR5950421,1,SRR5950421
SRR5950422,1,SRR5950422
SRR5950423,0,SRR5950423
SRR5950424,0,SRR5950424
SRR5950425,1,SRR5950425
SRR5950426,1,SRR5950426
SRR5950427,1,SRR5950427
SRR5950428,0,SRR5950428
SRR5950429,1,SRR5950429
SRR5950430,1,SRR5950430
SRR5950431,0,SRR5950431
SRR5950432,1,SRR5950432
SRR5950433,1,SRR5950433
SRR5950434,1,SRR5950434
SRR5950435,0,SRR5950435
SRR5950436,1,SRR5950436
SRR5950437,1,SRR5950437
SRR5950438,1,SRR5950438
SRR5950439,0,SRR5950439
SRR5950440,1,SRR5950440
SRR5950441,1,SRR5950441
SRR5950442,1,SRR5950442
SRR5950443,1,SRR5950443
SRR5950444,0,SRR5950444
SRR5950445,0,SRR5950445
SRR5950446,1,SRR5950446
SRR5950447,1,SRR5950447
SRR5950448,1,SRR5950448
SRR5950449,0,SRR5950449
SRR5950450,0,SRR5950450
SRR5950451,1,SRR5950451
SRR5950452,1,SRR5950452
SRR5950453,0,SRR5950453
SRR5950454,1,SRR5950454
SRR5950455,1,SRR5950455
SRR5950456,1,SRR5950456
SRR5950457,1,SRR5950457
SRR5950458,0,SRR5950458
SRR5950459,1,SRR5950459
SRR5950460,1,SRR5950460
SRR5950461,0,SRR5950461
SRR5950462,1,SRR5950462
SRR5950463,1,SRR5950463
SRR5950464,1,SRR5950464
SRR5950465,1,SRR5950465
SRR5950466,1,SRR5950466
SRR5950467,0,SRR5950467
SRR5950468,0,SRR5950468
SRR5950469,1,SRR5950469
SRR5950470,1,SRR5950470
SRR5950484,1,SRR5950484
SRR5950485,1,SRR5950485
SRR5950486,1,SRR5950486
SRR5950487,0,SRR5950487
SRR5950488,1,SRR5950488
SRR5950489,0,SRR5950489
SRR5950490,0,SRR5950490
SRR5950491,0,SRR5950491
SRR5950492,1,SRR5950492
SRR5950493,1,SRR5950493
SRR5950494,1,SRR5950494
SRR5950495,1,SRR5950495
SRR5950496,1,SRR5950496
SRR5950497,1,SRR5950497
SRR5950498,0,SRR5950498
SRR5950499,1,SRR5950499
SRR5950500,0,SRR5950500
SRR5950501,1,SRR5950501
SRR5950502,1,SRR5950502
SRR5950503,0,SRR5950503
SRR5950504,1,SRR5950504
SRR5950505,1,SRR5950505
SRR5950506,0,SRR5950506
SRR5950507,0,SRR5950507
SRR5950508,1,SRR5950508
SRR5950509,1,SRR5950509
SRR5950510,1,SRR5950510
SRR5950511,0,SRR5950511
SRR5950512,0,SRR5950512
SRR5950513,1,SRR5950513
SRR5950514,1,SRR5950514
SRR5950515,0,SRR5950515
SRR5950516,1,SRR5950516
SRR5950517,1,SRR5950517
SRR5950518,0,SRR5950518
SRR5950519,0,SRR5950519
SRR5950520,0,SRR5950520
SRR5950521,1,SRR5950521
SRR5950522,0,SRR5950522
SRR5950523,1,SRR5950523
SRR5950524,0,SRR5950524
SRR5950525,1,SRR5950525
SRR5950526,1,SRR5950526
SRR5950527,1,SRR5950527
SRR5950528,0,SRR5950528
SRR5950529,1,SRR5950529
SRR5950530,0,SRR5950530
SRR5950531,0,SRR5950531
SRR5950532,1,SRR5950532
SRR5950533,1,SRR5950533
SRR5950534,1,SRR5950534
SRR5950535,1,SRR5950535
SRR5950536,1,SRR5950536
SRR5950537,1,SRR5950537
SRR5950538,1,SRR5950538
SRR5950539,1,SRR5950539
SRR5950540,1,SRR5950540
SRR5950541,1,SRR5950541
SRR5950542,1,SRR5950542
SRR5950543,0,SRR5950543
SRR5950544,1,SRR5950544
SRR5950545,0,SRR5950545
SRR5950546,1,SRR5950546
SRR5950547,0,SRR5950547
SRR5950548,1,SRR5950548
SRR5950549,0,SRR5950549
SRR5950550,0,SRR5950550
SRR5950551,1,SRR5950551
SRR5950552,1,SRR5950552
SRR5950553,1,SRR5950553
SRR5950554,1,SRR5950554
SRR5950555,1,SRR5950555
SRR5950556,1,SRR5950556
SRR5950557,1,SRR5950557
SRR5950558,1,SRR5950558
SRR5950559,0,SRR5950559
SRR5950560,1,SRR5950560
SRR5950561,0,SRR5950561
SRR5950562,0,SRR5950562
SRR5950563,0,SRR5950563
SRR5950564,1,SRR5950564
SRR5950565,1,SRR5950565
SRR5950566,1,SRR5950566
SRR5950567,1,SRR5950567
SRR5950568,1,SRR5950568
SRR5950569,1,SRR5950569
SRR5950570,1,SRR5950570
SRR5950571,0,SRR5950571
SRR5950572,1,SRR5950572
SRR5950573,1,SRR5950573
SRR5950574,1,SRR5950574
SRR5950575,1,SRR5950575
SRR5950576,1,SRR5950576
SRR5950577,1,SRR5950577
SRR5950578,1,SRR5950578
SRR5950579,1,SRR5950579
SRR5950580,1,SRR5950580
SRR5950581,0,SRR5950581
SRR5950582,0,SRR5950582
SRR5950583,1,SRR5950583
SRR5950584,0,SRR5950584
SRR5950585,1,SRR5950585
SRR5950586,1,SRR5950586
SRR5950587,1,SRR5950587
SRR5950588,1,SRR5950588
SRR5950589,1,SRR5950589
SRR5950590,1,SRR5950590
SRR5950591,1,SRR5950591
SRR5950592,0,SRR5950592
SRR5950593,0,SRR5950593
SRR5950594,0,SRR5950594
SRR5950595,1,SRR5950595
SRR5950596,1,SRR5950596
SRR5950597,1,SRR5950597
SRR5950598,0,SRR5950598
SRR5950599,1,SRR5950599
SRR5950600,1,SRR5950600
SRR5950601,1,SRR5950601
SRR5950602,0,SRR5950602
SRR5950603,0,SRR5950603
SRR5950604,1,SRR5950604
SRR5950605,0,SRR5950605
SRR5950606,1,SRR5950606
SRR5950607,1,SRR5950607
SRR5950608,1,SRR5950608
SRR5950609,1,SRR5950609
SRR5950610,1,SRR5950610
SRR5950611,1,SRR5950611
SRR5950612,1,SRR5950612
SRR5950613,1,SRR5950613
SRR5950614,1,SRR5950614
SRR5950615,1,SRR5950615
SRR5950616,1,SRR5950616
SRR5950617,1,SRR5950617
SRR5950618,1,SRR5950618
SRR5950619,1,SRR5950619
SRR5950620,1,SRR5950620
SRR5950621,0,SRR5950621
SRR5950622,1,SRR5950622
SRR5950623,1,SRR5950623
SRR5950624,1,SRR5950624
SRR5950625,1,SRR5950625
SRR5950626,1,SRR5950626
SRR5950627,1,SRR5950627
SRR5950628,0,SRR5950628
SRR5950629,1,SRR5950629
SRR5950630,1,SRR5950630
SRR5950631,1,SRR5950631
SRR5950632,1,SRR5950632
SRR5950633,1,SRR5950633
SRR5950634,0,SRR5950634
SRR5950635,1,SRR5950635
SRR5950636,1,SRR5950636
SRR5950637,1,SRR5950637
SRR5950638,0,SRR5950638
SRR5950639,1,SRR5950639
SRR5950640,1,SRR5950640
SRR5950641,1,SRR5950641
SRR5950642,0,SRR5950642
SRR5950643,1,SRR5950643
SRR5950644,1,SRR5950644
SRR5950645,1,SRR5950645
SRR5950646,0,SRR5950646
SRR5950647,1,SRR5950647
SRR5950648,0,SRR5950648
SRR5950649,0,SRR5950649
SRR5950650,1,SRR5950650
SRR5950651,1,SRR5950651
SRR5950652,0,SRR5950652
SRR5950653,1,SRR5950653
SRR5950654,0,SRR5950654
SRR5950655,1,SRR5950655
SRR5950656,1,SRR5950656
SRR5950657,1,SRR5950657
SRR5950658,0,SRR5950658
SRR5950659,1,SRR5950659
SRR5950660,0,SRR5950660
